pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d,shadow2d,shadow3d
"[-3032.529440,-8856.642272,22.252079]",1205,2167,1.213092,2.311202,218.505066,182.008958,2129.795410,2175.214844,1485.504761,1531.012817,644.290710,644.028687,0.000000,0.173252,0.500000,0.500000,"1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3371.507552,-9312.584837,31.531967]",3029,811,3.251539,0.959401,141.513077,294.127889,1350.746582,1367.210449,706.455872,722.945984,644.290710,644.245605,0.000000,0.018936,0.650000,0.650000,"1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,",
"[-2848.099292,-9481.806181,10.024278]",3706,2905,4.350459,2.689027,336.591461,336.446801,2670.123047,2751.160156,2025.832275,2106.930176,644.290710,643.936035,0.000000,0.294013,0.350000,0.350000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,",
"[-3270.747517,-8916.838259,21.684705]",1446,1214,3.832916,2.245524,350.775940,350.887566,2227.531006,2402.676025,1583.240234,1758.447876,644.290710,644.043335,0.000000,0.184670,0.550000,0.450000,"1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,","1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-2601.487343,-8929.684554,15.577918]",1497,3891,0.452497,3.290262,239.589172,141.420872,1297.366333,1285.700928,653.075623,641.727356,644.290710,643.759705,0.000000,0.213860,0.750000,0.750000,"1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,",
"[-3383.628303,-8989.107073,19.820402]",1735,762,0.495290,2.876667,296.630066,331.111838,2270.120361,2358.846924,1625.829712,1714.676025,644.290710,643.884827,0.000000,0.286063,0.500000,0.500000,"1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,",
"[-3414.954232,-8964.356097,19.784706]",1636,637,1.000741,3.691064,166.255081,219.428254,2430.518311,2537.669189,1786.227661,1893.542480,644.290710,643.622498,0.000000,0.504169,0.450000,0.450000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2903.565996,-8707.766499,20.504505]",610,2683,1.087773,0.760160,70.884331,71.280378,2202.273926,2245.294922,1557.983154,1601.012451,644.290710,644.262390,0.000000,0.020156,0.450000,0.450000,"1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-2931.232197,-8836.733879,22.164159]",1126,2572,2.535706,2.276815,152.758438,273.608644,2197.642090,2313.750488,1553.351318,1669.540527,644.290710,644.036438,0.000000,0.173492,0.550000,0.550000,"1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,",
"[-3311.978215,-8924.875601,40.385675]",1478,1049,0.137951,0.634425,8.014561,261.493021,2710.392822,2754.756348,2066.102051,2110.468750,644.290710,644.270996,0.000000,0.016615,0.300000,0.300000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,",
