pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d,shadow2d,shadow3d
"[-3460.012535,-8903.353013,17.558355]",1392,457,3.191046,3.488366,83.411087,129.208271,1928.214966,1620.967651,1283.924194,976.676941,644.290710,644.290710,0.000000,0.000000,0.550000,0.700000,"1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,",
"[-3480.023525,-8776.907811,39.095853]",886,377,0.771644,1.341080,59.687492,226.363797,2782.871094,2742.601318,2138.580322,2098.310547,644.290710,644.290710,0.000000,0.000000,0.250000,0.300000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3480.594308,-8803.104836,17.466869]",991,375,0.211658,2.911027,329.482697,77.778544,2782.871094,2605.534912,2138.580322,1961.244141,644.290710,644.290710,0.000000,0.000000,0.250000,0.350000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3322.218738,-9194.614154,70.285135]",2557,1008,2.690865,1.605318,137.868652,182.099256,2850.896973,2850.896973,2206.606201,2206.606201,644.290710,644.290710,0.000000,0.000000,0.000000,0.000000,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",
"[-3360.763397,-8672.422375,11.418230]",468,854,2.583862,0.909341,196.220490,285.976024,1617.044800,1617.044800,972.754089,972.754089,644.290710,644.290710,0.000000,0.000000,0.750000,0.750000,"1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,",
"[-3368.049277,-9071.195567,19.776077]",2063,825,0.209918,1.728399,347.660461,277.215063,2597.644775,2597.644775,1953.353882,1953.353882,644.290710,644.290710,0.000000,0.000000,0.400000,0.400000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,",
"[-3242.174778,-8852.270497,20.499645]",1188,1328,2.287120,1.694842,36.770023,313.410774,1929.127808,2089.525635,1284.837158,1445.234985,644.290710,644.290710,0.000000,0.000000,0.600000,0.550000,"1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3350.455722,-8755.048933,13.013797]",799,895,1.707766,2.748065,95.201897,160.090379,2565.265137,2565.265137,1920.974365,1920.974365,644.290710,644.290710,0.000000,0.000000,0.400000,0.400000,"1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3208.196386,-9210.587950,16.160167]",2621,1464,1.303944,0.876482,300.105774,176.248227,1419.387207,1620.967651,775.096436,976.676941,644.290710,644.290710,0.000000,0.000000,0.750000,0.700000,"1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-2842.861516,-9324.691293,13.076249]",3077,2925,1.501603,3.497506,216.293961,254.206124,1491.865601,1491.865601,847.574829,847.574829,644.290710,644.290710,0.000000,0.000000,0.700000,0.700000,"1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,",
"[-2778.900214,-9503.496914,9.364504]",3793,3181,1.002911,3.367828,215.915039,156.186041,1935.296265,1935.296265,1291.005615,1291.005615,644.290710,644.290710,0.000000,0.000000,0.550000,0.550000,"1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,",
"[-2801.462941,-9133.543812,27.932390]",2313,3091,0.994578,0.351913,84.669930,52.011859,2565.265137,2565.265137,1920.974365,1920.974365,644.290710,644.290710,0.000000,0.000000,0.400000,0.400000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3194.161832,-8727.372231,15.446446]",688,1520,3.643497,3.412725,30.837343,46.374013,1693.446045,1693.446045,1049.155273,1049.155273,644.290710,644.290710,0.000000,0.000000,0.650000,0.650000,"1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-3274.776576,-8834.077184,19.769218]",1115,1198,2.556061,1.453722,164.892593,236.943399,2710.392822,2710.392822,2066.102051,2066.102051,644.290710,644.290710,0.000000,0.000000,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3332.862167,-8719.872954,21.708248]",658,965,0.349627,1.609866,58.418896,128.053891,2017.047363,2017.047363,1372.756714,1372.756714,644.290710,644.290710,0.000000,0.000000,0.600000,0.600000,"1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,",
"[-3175.930343,-9551.922736,10.763454]",3986,1593,0.443882,0.719332,84.702766,177.470609,2483.898682,2483.898682,1839.607788,1839.607788,644.290710,644.290710,0.000000,0.000000,0.350000,0.350000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",
